"episodeId","episodeTitle","episodeCategories","episodeUrl","episodeImageUrls"
78581,"No Retribution Here","Comedy,Drama","https://tapastic.com/episode/78581","https://d30womf5coomej.cloudfront.net/c/25/05/f4/4c/f4ed468a7ba44cd6af2059c9f269f6e7.jpg;https://d30womf5coomej.cloudfront.net/c/c4/e1/b0/9c/f2ab180b5e6f46d4a9ca862a43370006.jpg;https://d30womf5coomej.cloudfront.net/c/0e/9d/42/61/9582a518c37c4a79afe82e4016cf1895.jpg;https://d30womf5coomej.cloudfront.net/c/a7/f5/27/bc/46a9e8e67be64a5c93871ea6986973c5.jpg;https://d30womf5coomej.cloudfront.net/c/1b/d4/bd/64/f2ea650abb3544b79ad4e3d74558f3df.jpg;https://d30womf5coomej.cloudfront.net/c/48/b8/23/52/8a9006f734e24f16b815151f2c91421c.jpg;https://d30womf5coomej.cloudfront.net/c/13/6e/d4/67/caeff52ae62742188ecb71339de1ccca.jpg;https://d30womf5coomej.cloudfront.net/c/eb/1c/8e/49/b7e6db6aba644173846f376575af79e7.jpg;https://d30womf5coomej.cloudfront.net/c/57/d9/59/31/6f1ebceaa3b547fb958890277c285a95.jpg;https://d30womf5coomej.cloudfront.net/c/44/ca/aa/9f/cba0869bb6d74eac9ffecd5190b00403.jpg;https://d30womf5coomej.cloudfront.net/c/1b/3d/03/20/4c470fece1e1415e9250e0656934335c.jpg;https://d30womf5coomej.cloudfront.net/c/5a/70/ac/f1/6ce16e1e942b4175ac8323d1f35a16a0.jpg;https://d30womf5coomej.cloudfront.net/c/24/1c/12/41/eb5d006ce6da406fbbbf899720e93780.jpg;https://d30womf5coomej.cloudfront.net/c/28/92/08/bf/ffc822a849e5491cb24f13f38f1544e2.jpg;https://d30womf5coomej.cloudfront.net/c/78/9f/75/7a/2ee03eb3944840c48134ce0a77167bc1.jpg;https://d30womf5coomej.cloudfront.net/c/35/c5/4d/f9/5c1bbc05b5554a65804348ce8c6ff04c.jpg;https://d30womf5coomej.cloudfront.net/c/33/99/3d/85/3ab5ca1fc36c4c50a0ba6843242e2cad.jpg;https://d30womf5coomej.cloudfront.net/c/4c/ce/ce/bb/6b2a73ff8bf04ce28658697161514bdf.jpg;https://d30womf5coomej.cloudfront.net/c/11/c3/bb/e9/911af59b66bf43a08be0ab4e291dda56.jpg;https://d30womf5coomej.cloudfront.net/c/82/f6/fc/44/2cbcf7e4e37d47879f5ab22febfe3360.jpg;https://d30womf5coomej.cloudfront.net/c/83/2e/56/7e/111f2bbbd94c485c8ce651d39fe71f6c.jpg;https://d30womf5coomej.cloudfront.net/c/5a/83/62/0d/a7cfbe5971704db7a0883ea92d0ce7b4.jpg;https://d30womf5coomej.cloudfront.net/c/9a/a5/45/f9/f69536e8c8784864b1fa484dd601852d.jpg"
78579,"Off to War","Comedy,Drama","https://tapastic.com/episode/78579","https://d30womf5coomej.cloudfront.net/c/81/02/a3/00/d15df5dbd8b649a7912146506f75341c.jpg;https://d30womf5coomej.cloudfront.net/c/e9/e3/dd/d5/74f209e521fe4dd0a299c2d1372e72d2.jpg;https://d30womf5coomej.cloudfront.net/c/16/9b/24/05/ef0060b3b31440e4b10a897d2b0b2393.jpg;https://d30womf5coomej.cloudfront.net/c/5a/fb/b1/e8/2c635f97a2754a78a6044d718128f5d3.jpg;https://d30womf5coomej.cloudfront.net/c/7f/b1/4b/a0/f2d25ed369da4765bad9a9092461b532.jpg;https://d30womf5coomej.cloudfront.net/c/c8/04/0c/d3/448a3ab2b3634befbe49e1b2e620763e.jpg"
78578,"Is that Your Brother?","Comedy,Drama","https://tapastic.com/episode/78578","https://d30womf5coomej.cloudfront.net/c/02/12/e9/50/c5fb83bf44b149e680935b67d5cdda23.jpg;https://d30womf5coomej.cloudfront.net/c/76/2c/1d/59/6561c0512807424cb1d77762182ca74a.jpg;https://d30womf5coomej.cloudfront.net/c/a2/aa/96/08/a599ffc7b70545c093dca9482c73a1ff.jpg;https://d30womf5coomej.cloudfront.net/c/58/77/7f/3b/b51c5005ba9a4654b6d6689271f369bb.jpg;https://d30womf5coomej.cloudfront.net/c/43/89/71/e3/ec8346664c5b4af89fd11a1e848ee9b4.jpg;https://d30womf5coomej.cloudfront.net/c/7b/ea/de/15/821deeba56604562972b87f333932610.jpg;https://d30womf5coomej.cloudfront.net/c/60/46/00/c7/28c94fe90a514e2bb82a49060a0178e2.jpg;https://d30womf5coomej.cloudfront.net/c/e7/f0/cd/36/e581cbe813ee46fea50287850f789702.jpg;https://d30womf5coomej.cloudfront.net/c/a6/25/56/67/4e885115d6244e83a91039ac86d066d0.jpg"
78577,"I Was an Angel","Comedy,Drama","https://tapastic.com/episode/78577","https://d30womf5coomej.cloudfront.net/c/b1/f5/f9/af/3ff3ad75c95e450abada93c82815b21d.jpg;https://d30womf5coomej.cloudfront.net/c/27/f9/12/70/e9fa553115ec4ae8bce53fc88bf8c96c.jpg;https://d30womf5coomej.cloudfront.net/c/93/57/65/78/0cac8d667aa146399d0d7f6fc13ceff9.jpg;https://d30womf5coomej.cloudfront.net/c/de/e8/2b/a1/86e8a67bf4b04d2f95b1554834c179e2.jpg;https://d30womf5coomej.cloudfront.net/c/1c/8a/c3/6d/18e4b4e08e744118bd97704bdae3736c.jpg;https://d30womf5coomej.cloudfront.net/c/3f/b3/95/f5/5728218310bf4fcca36527ed43af7c36.jpg;https://d30womf5coomej.cloudfront.net/c/ee/4a/90/35/9197ab989ed64d289c17e3a88f84b87f.jpg;https://d30womf5coomej.cloudfront.net/c/b0/d3/b5/c2/d33c95224127493f8f067fe5d21706e3.jpg;https://d30womf5coomej.cloudfront.net/c/ca/6b/b1/89/f81d0d63aa6b4cf9bc4390b6413a8ebe.jpg;https://d30womf5coomej.cloudfront.net/c/9f/32/82/64/9173218b781e4fbabdd4ebfd6100cdd7.jpg;https://d30womf5coomej.cloudfront.net/c/16/dd/13/0b/4d6b2f33c3e0454cb3435b65d3d0719c.jpg;https://d30womf5coomej.cloudfront.net/c/1d/de/f3/73/c7c180717af749d2aaf857ee46a42c56.jpg"
78576,"Owe You Big","Comedy,Drama","https://tapastic.com/episode/78576","https://d30womf5coomej.cloudfront.net/c/4e/4b/d1/ed/6118063ffc6f47228659cdb36b2d4a04.jpg;https://d30womf5coomej.cloudfront.net/c/1f/e4/f4/31/87603377ffcb4c83a166598e3dfe566a.jpg;https://d30womf5coomej.cloudfront.net/c/9e/30/7c/81/53219196c4774b34983e28ca9392939c.jpg;https://d30womf5coomej.cloudfront.net/c/1d/30/e9/fb/d373be6bdee842fdb8c6134a6de1be31.jpg;https://d30womf5coomej.cloudfront.net/c/68/de/e4/80/0d5f0497a3cb4b2f8d195c92ff8f0be8.jpg;https://d30womf5coomej.cloudfront.net/c/36/80/c4/e4/63ff40b1b36a4369968f242326dcefdb.jpg;https://d30womf5coomej.cloudfront.net/c/1a/6c/3e/97/f64beb656a8f4acd81f03fa26601c433.jpg;https://d30womf5coomej.cloudfront.net/c/f7/c0/bc/30/4b7a5857c0da4ea5b0748fdda0e42fbb.jpg;https://d30womf5coomej.cloudfront.net/c/ba/58/d2/a9/2112bbfe40d541409953dd908ea72b6c.jpg;https://d30womf5coomej.cloudfront.net/c/65/0c/69/13/0620aa705b0a45b1808afda79f94fe53.jpg;https://d30womf5coomej.cloudfront.net/c/41/88/10/79/a9667d5f1f2c434e8c6dffde5aec54f8.jpg;https://d30womf5coomej.cloudfront.net/c/0d/06/a6/20/86df4de631b64d3cbe89282e115a5f44.jpg;https://d30womf5coomej.cloudfront.net/c/32/e3/db/5e/e8c421194cff473bbc640cad47de9c25.jpg;https://d30womf5coomej.cloudfront.net/c/93/f6/3e/32/3d7a280171594094913e335a097cc147.jpg;https://d30womf5coomej.cloudfront.net/c/2f/6b/c5/75/f7d85b4f95b0475080460ab524dad72e.jpg;https://d30womf5coomej.cloudfront.net/c/95/0d/14/34/d8760cc343aa4616aabc1be6b07d19b5.jpg;https://d30womf5coomej.cloudfront.net/c/79/ca/f6/ee/b3e2593c49164af78ea5e3ce6ca67c22.jpg"
78575,"Well, Now What?","Comedy,Drama","https://tapastic.com/episode/78575","https://d30womf5coomej.cloudfront.net/c/a1/f0/b3/96/3ebb0939914f445d87f3a74875265741.jpg;https://d30womf5coomej.cloudfront.net/c/d7/2f/47/68/feafa7cc610f442498c4d8764f96194d.jpg;https://d30womf5coomej.cloudfront.net/c/7c/5d/3d/2b/aeff6a8dde2d4af3abc150ee15afae96.jpg;https://d30womf5coomej.cloudfront.net/c/02/6f/e9/19/a2aa1a9f0e8f4297b76d20ac57ab9fce.jpg;https://d30womf5coomej.cloudfront.net/c/a0/58/7a/21/f28a8d62abe843888b5dc22968858a92.jpg;https://d30womf5coomej.cloudfront.net/c/5d/a0/b6/70/d9ca1acbb6ab42dcab298e915b850c32.jpg;https://d30womf5coomej.cloudfront.net/c/f8/3b/23/2d/77f8b6d2d69541fa82f243cfbdd051e1.jpg;https://d30womf5coomej.cloudfront.net/c/93/da/a2/0c/9950674893034a709fa081e0f7703724.jpg"
78574,"Stop the Fight","Comedy,Drama","https://tapastic.com/episode/78574","https://d30womf5coomej.cloudfront.net/c/96/05/df/53/d2ccd5357f36468090d83dda9641ff0f.jpg;https://d30womf5coomej.cloudfront.net/c/30/7a/74/ed/18ff8cfa0f8a450eb7ccb6e48fd085ed.jpg;https://d30womf5coomej.cloudfront.net/c/69/7b/3e/45/b04dfab4e4f540f29ceb2a8f6b16ce56.jpg;https://d30womf5coomej.cloudfront.net/c/1a/f4/7e/73/9bb111af884a4b3697793be96460df24.jpg;https://d30womf5coomej.cloudfront.net/c/fb/69/ab/08/84c99420e3b043fe8acf864f93c85bca.jpg;https://d30womf5coomej.cloudfront.net/c/a3/e0/5c/05/f070c7e0b17846ff81cb3440611293bf.jpg;https://d30womf5coomej.cloudfront.net/c/7f/b2/51/80/f573e4fb66f542c788b571c9bac86b16.jpg;https://d30womf5coomej.cloudfront.net/c/04/01/5c/19/f915ac7e74b94e8bad3601709abca4a3.jpg;https://d30womf5coomej.cloudfront.net/c/26/f3/bb/62/33553f31d9ed4753a9871c51de5ae223.jpg;https://d30womf5coomej.cloudfront.net/c/60/90/32/28/dea96fba9bb343b0802ad004ea476dd1.jpg;https://d30womf5coomej.cloudfront.net/c/52/e5/d4/29/2149a51dd52d4e36836e784e744f8ea9.jpg;https://d30womf5coomej.cloudfront.net/c/89/62/a2/1d/6f7f86fb69344b93aa975395bea5480a.jpg;https://d30womf5coomej.cloudfront.net/c/4f/07/7e/83/82cfcd1f81e54332b71c8da3bb21276b.jpg;https://d30womf5coomej.cloudfront.net/c/fd/41/c1/cd/bfadd82334eb468d90bb14455cf02d5e.jpg;https://d30womf5coomej.cloudfront.net/c/69/65/55/e5/b58befeee2c74611910175a3c4d566da.jpg;https://d30womf5coomej.cloudfront.net/c/84/52/f3/71/d2e6983906ab47aeb5609c3e2382f840.jpg;https://d30womf5coomej.cloudfront.net/c/92/bc/34/cb/f14abf113ad74c67a98a7165959007e6.jpg;https://d30womf5coomej.cloudfront.net/c/b3/33/4d/02/cb2f6064a97d4d849fe95168f2184878.jpg"
78573,"Warning","Comedy,Drama","https://tapastic.com/episode/78573","https://d30womf5coomej.cloudfront.net/c/ef/1d/bc/69/8d1ea28b1c514edbaf7b3d509e45bef1.jpg;https://d30womf5coomej.cloudfront.net/c/61/47/17/e4/8da3998f651645c3af6597d063d7bc89.jpg;https://d30womf5coomej.cloudfront.net/c/d6/de/3f/f1/636e26b0e64e45fab1c5a09cc4303a37.jpg;https://d30womf5coomej.cloudfront.net/c/98/97/1f/a4/1e7bfad0e5a44f70ba5074e731f5cdd1.jpg;https://d30womf5coomej.cloudfront.net/c/3d/28/d1/78/24138087b23f462a86d27cdb19d21e4b.jpg;https://d30womf5coomej.cloudfront.net/c/a7/4d/b9/66/0285b4db5c42496599fc047b9fc0e4e8.jpg;https://d30womf5coomej.cloudfront.net/c/b3/31/fb/2b/41f1bed52aa74bb8bcf8e19029f20d1b.jpg;https://d30womf5coomej.cloudfront.net/c/6b/c1/de/2a/18dcc55bb5a34e0dbdfbb9d2cd4e3846.jpg;https://d30womf5coomej.cloudfront.net/c/be/79/89/69/0b08baf21a6c465c8d189c67136bba89.jpg;https://d30womf5coomej.cloudfront.net/c/81/93/7a/70/ae349dda1269438cb285ea29a32b2f99.jpg;https://d30womf5coomej.cloudfront.net/c/b9/eb/c8/a5/62bb3da7fd29463fa9b675fe65c6ebae.jpg;https://d30womf5coomej.cloudfront.net/c/96/81/45/5e/85c4a373baaf489fa0f5c412d9eb47ee.jpg;https://d30womf5coomej.cloudfront.net/c/ee/e4/2b/92/6d4ca25b78ef4b64b9c34ec4ebf5de5d.jpg;https://d30womf5coomej.cloudfront.net/c/ae/a0/a9/7a/0967521dcec44c12b66f064f248e4219.jpg;https://d30womf5coomej.cloudfront.net/c/30/16/ba/71/ba042b9138a14f89a5dfcd54737bfc69.jpg;https://d30womf5coomej.cloudfront.net/c/00/51/3f/b2/c4d5d1841ac14d10a502aaf1b83f8e0a.jpg;https://d30womf5coomej.cloudfront.net/c/05/e7/96/ed/56406237ad9341af9279184ea1a8325e.jpg;https://d30womf5coomej.cloudfront.net/c/74/68/20/f6/974453505a31406b808d79177e1ae33f.jpg;https://d30womf5coomej.cloudfront.net/c/b1/51/27/04/8e0296b7483047329a32e315e8c4488d.jpg"
78572,"Are You Free this Weekend?","Comedy,Drama","https://tapastic.com/episode/78572","https://d30womf5coomej.cloudfront.net/c/3f/c2/f4/0e/f979ab1c5b954d5292378633846ecc83.jpg;https://d30womf5coomej.cloudfront.net/c/8f/a2/17/c7/1e3463294646419fa77050b193e98108.jpg;https://d30womf5coomej.cloudfront.net/c/65/06/f5/3f/1b1e87ecf60b42ec9db109ce9269d3d9.jpg;https://d30womf5coomej.cloudfront.net/c/5f/e3/c1/8a/c6812bba8200456b829269d9b735f4e2.jpg;https://d30womf5coomej.cloudfront.net/c/2f/0d/0d/10/f63ed820e1a54fcfa7f67d79ef8c6924.jpg"
78571,"Bonus Comic","Comedy,Drama","https://tapastic.com/episode/78571","https://d30womf5coomej.cloudfront.net/c/21/e0/d9/53/11f8e805db8846d0a92f7a4951575b16.jpg;https://d30womf5coomej.cloudfront.net/c/69/eb/18/61/87277dea478f479cbdcb52037be55238.jpg;https://d30womf5coomej.cloudfront.net/c/b0/2a/0c/e4/498ee8284d1148c38fee7b02696e5daf.jpg;https://d30womf5coomej.cloudfront.net/c/2b/d0/84/bb/7edd0a4eef634a3788d7025c97cca9e8.jpg;https://d30womf5coomej.cloudfront.net/c/a2/9b/00/4d/898e5b0dd481489da5f0bc388c4b9d1d.jpg;https://d30womf5coomej.cloudfront.net/c/0d/4e/3f/93/c481d85ff304413d883abe8ff844136b.jpg"
78569,"It Would Astound You","Comedy,Drama","https://tapastic.com/episode/78569","https://d30womf5coomej.cloudfront.net/c/06/7f/6e/fb/df6bff7eda7344f4ba24a2cb10bfbde2.jpg;https://d30womf5coomej.cloudfront.net/c/af/17/2f/14/3c3b03dc714340ae8cc42a91761bb2e7.jpg;https://d30womf5coomej.cloudfront.net/c/53/18/29/ec/61d1a47dbd5c4091957c2236ed0b91c6.jpg;https://d30womf5coomej.cloudfront.net/c/61/af/35/81/cc05e9474e3e43ebb5768db1b6854da9.jpg;https://d30womf5coomej.cloudfront.net/c/22/52/bf/22/0957325939d54061a8aeba28735f6362.jpg"
78568,"That's More than Enough","Comedy,Drama","https://tapastic.com/episode/78568","https://d30womf5coomej.cloudfront.net/c/c0/ab/a0/04/1cc54c16f88f40f6a8c2127e8a0c1848.jpg;https://d30womf5coomej.cloudfront.net/c/44/ff/73/09/25103a1d25d9497e992b9b8e5bb3acb2.jpg;https://d30womf5coomej.cloudfront.net/c/12/b8/f7/eb/e3d27bbbda4040429ef96d97a2aeda50.jpg;https://d30womf5coomej.cloudfront.net/c/b3/3d/86/f6/4d3e7978a6d54f38af8b28c520482f1e.jpg;https://d30womf5coomej.cloudfront.net/c/ae/b2/ea/60/c438951969f44ec498f4dcab9e54218b.jpg;https://d30womf5coomej.cloudfront.net/c/58/e9/ec/2b/a87bb16896f04ac1b273ad483b8a18d5.jpg;https://d30womf5coomej.cloudfront.net/c/67/c6/fa/ed/092b2068f5d04aafa2d76a8c26c7048c.jpg;https://d30womf5coomej.cloudfront.net/c/5e/30/85/ca/ac1e05d58f564feeb4b50993f5e50516.jpg;https://d30womf5coomej.cloudfront.net/c/df/ea/8b/e7/f301619beb7842859537ee00183748af.jpg;https://d30womf5coomej.cloudfront.net/c/04/e6/a3/26/97379b5e278b491eae94a3e275e06583.jpg;https://d30womf5coomej.cloudfront.net/c/52/97/a5/2e/55e5bd6b03a2483cbe8ee7561dd546ad.jpg;https://d30womf5coomej.cloudfront.net/c/6f/e5/10/95/976ea2ec7cb24813bf651e18aeeb1cbb.jpg;https://d30womf5coomej.cloudfront.net/c/73/a3/e6/ce/b800208fa7d344bfba746886fd0bbb51.jpg;https://d30womf5coomej.cloudfront.net/c/33/30/2b/62/6bca95b2d7764d01870683da2ee24d9f.jpg;https://d30womf5coomej.cloudfront.net/c/64/6c/34/da/d84d7cd1cd9a4cc2b5275899d33f3a0e.jpg;https://d30womf5coomej.cloudfront.net/c/d9/4b/72/8b/648fd19f752f40d5b19d3524eff2a5d9.jpg;https://d30womf5coomej.cloudfront.net/c/37/f3/3e/a8/9ca0dd213b9d46eea327a5ba9ec17402.jpg;https://d30womf5coomej.cloudfront.net/c/7c/1a/94/c0/fe29c50e754645ffbfffaaf33fde624a.jpg;https://d30womf5coomej.cloudfront.net/c/8b/02/d5/62/ac7a2aceed23489da5d7f58b47be29f8.jpg;https://d30womf5coomej.cloudfront.net/c/8e/9d/ec/b8/a60b8174565e47c8874449fbf9740a07.jpg;https://d30womf5coomej.cloudfront.net/c/3a/29/c2/f6/e827da3989564cd8945a2ee9883292e9.jpg;https://d30womf5coomej.cloudfront.net/c/9b/c0/3d/81/2aeac416748a4dd68d30ea9bb83554c0.jpg;https://d30womf5coomej.cloudfront.net/c/04/7a/00/42/abbd59376b604c24b3c92be3f7032924.jpg;https://d30womf5coomej.cloudfront.net/c/d9/61/25/36/56d345c7b0164c1bad916fab57e624cc.jpg;https://d30womf5coomej.cloudfront.net/c/4c/e2/0d/31/bca25aee408d4efb9c34414316c04774.jpg;https://d30womf5coomej.cloudfront.net/c/0e/b9/0e/0e/0e3d98065eaf49cfbeb77d1dba59a1fa.jpg"
78566,"That was Fast","Comedy,Drama","https://tapastic.com/episode/78566","https://d30womf5coomej.cloudfront.net/c/32/20/7b/a8/eb4918682205447088c0a9b7e4f4693b.jpg;https://d30womf5coomej.cloudfront.net/c/65/e0/3e/ab/d4bf7625d57a44f5a12e7a06414c0ca4.jpg;https://d30womf5coomej.cloudfront.net/c/ee/24/78/cb/0596374eb78b43d9bad0ff221ea02f79.jpg;https://d30womf5coomej.cloudfront.net/c/7f/4f/f7/89/73c7a353592248e3b3e9787df2f07f4e.jpg;https://d30womf5coomej.cloudfront.net/c/75/51/85/43/7c8fda521b2d4f10b433bbc76f69baa6.jpg;https://d30womf5coomej.cloudfront.net/c/fd/e1/a7/89/0934d92d0db04fa3a9b8f7d5b5267204.jpg;https://d30womf5coomej.cloudfront.net/c/6f/b1/d2/d1/c02c73365c344a0a93cb2d6d318796e7.jpg;https://d30womf5coomej.cloudfront.net/c/e9/a7/bd/3d/0e0ce466cb63416abdb0b0a853fb0175.jpg;https://d30womf5coomej.cloudfront.net/c/b6/c8/f6/c9/8344bd9d65ff44bd946f9120a27d5efd.jpg;https://d30womf5coomej.cloudfront.net/c/cb/f8/04/1d/433d348ee4b84768b20a558ecb275fcc.jpg;https://d30womf5coomej.cloudfront.net/c/cc/85/37/37/166a793cb3044831a5281d70352a8037.jpg;https://d30womf5coomej.cloudfront.net/c/be/82/ec/db/5030bfd13e534030bf8170af676bd9a0.jpg"
78564,"Happy Halloween","Comedy,Drama","https://tapastic.com/episode/78564","https://d30womf5coomej.cloudfront.net/c/a1/45/3c/03/74bad27a93e243c59fc589c2758aed77.jpg;https://d30womf5coomej.cloudfront.net/c/d7/38/cc/71/5931ecf9e3b549638df246bfcfdd8129.jpg;https://d30womf5coomej.cloudfront.net/c/b5/a4/cf/7a/2f6084e8a4a7419e994149df87824fb9.jpg;https://d30womf5coomej.cloudfront.net/c/12/25/e3/91/5c124acfcde04f0c8e1327de1551027b.jpg;https://d30womf5coomej.cloudfront.net/c/b5/db/96/93/533def9e0f4f4a4983f557260c7a6a18.jpg;https://d30womf5coomej.cloudfront.net/c/e6/9d/ae/10/d521eebddee74b1999c67b1c069a81c7.jpg"
78563,"Michaelmas","Comedy,Drama","https://tapastic.com/episode/78563","https://d30womf5coomej.cloudfront.net/c/40/b5/b0/8d/2989848f120e4f19a277a0fed7b446a9.jpg;https://d30womf5coomej.cloudfront.net/c/a9/1f/4e/ad/11072d00268d42b98e26c84653eef7d8.jpg"
78548,"自縄自縛","Slice of Life,Comedy,Gaming","https://tapastic.com/episode/78548","https://d30womf5coomej.cloudfront.net/c/e4/d9/69/e3/d826d192c85b44febe304e312633bc5f.jpg;https://d30womf5coomej.cloudfront.net/c/ac/e2/b9/82/4d5326d1c2fc4c93bf8988d63d0fb06b.jpg"
78534,"Hunting Help","Slice of Life,Fantasy","https://tapastic.com/episode/78534","https://d30womf5coomej.cloudfront.net/c/3a/79/3b/2d/9c83733c5e974653bd96ba46f77083c9.jpg;https://d30womf5coomej.cloudfront.net/c/6d/f0/8c/56/cef55c742f0941228670dcec71abfa4a.jpg;https://d30womf5coomej.cloudfront.net/c/a6/d5/c3/7a/a908ad27b14949cd9c99ad44e09d0584.jpg;https://d30womf5coomej.cloudfront.net/c/2d/a3/fa/16/c7ab8963221e45aaa8ddb2c06c9c4af3.jpg"
78525,"Death's Traps","Slice of Life,Comedy","https://tapastic.com/episode/78525","https://d30womf5coomej.cloudfront.net/c/40/14/b3/de/da23e2acf3694da2a9fc774c649e4a07.jpg"
78488,"Part 16","Fantasy,Romance,Horror","https://tapastic.com/episode/78488","https://d30womf5coomej.cloudfront.net/c/d9/e3/cf/18/ce50204445cd404eac363530a7375b59.jpg;https://d30womf5coomej.cloudfront.net/c/8e/5a/6d/0a/27b86ffecf604b9398192198ade7c92a.jpg;https://d30womf5coomej.cloudfront.net/c/10/5c/70/c5/25980179bdcb413aab05ed2f03b8dc3a.jpg;https://d30womf5coomej.cloudfront.net/c/37/90/6c/75/8a570bc0ba29430a8ba2916274401d40.jpg;https://d30womf5coomej.cloudfront.net/c/40/13/83/9e/89166f9264094b528130cc667d5acaf8.jpg;https://d30womf5coomej.cloudfront.net/c/01/f3/cf/00/10ab0b271021487f85af43324dc1f2a0.jpg;https://d30womf5coomej.cloudfront.net/c/56/6f/d4/79/3973998322a444978ed452844e43c64c.jpg;https://d30womf5coomej.cloudfront.net/c/3b/13/45/04/4b69f761ed9744dca8d39c1a3a0becbf.jpg;https://d30womf5coomej.cloudfront.net/c/23/63/fd/e9/8a3d1826b6e24182b45729da93f7e40d.jpg;https://d30womf5coomej.cloudfront.net/c/ea/c5/30/4a/d3b5c9a4471e4c39a991d3b952b54aaa.jpg"
78468,"To the Sea: Page 103 ~ Page 104","Fantasy,Romance","https://tapastic.com/episode/78468","https://d30womf5coomej.cloudfront.net/c/2a/d5/94/68/479141ded9f644c7a82035c86ba5c032.jpg;https://d30womf5coomej.cloudfront.net/c/41/0a/ac/6f/270d5660596944e485a5e1afa30e4c65.jpg"
78464,"Chapter 14: Page 346","Action,Fantasy,Drama","https://tapastic.com/episode/78464","https://d30womf5coomej.cloudfront.net/c/01/cf/ae/45/bf790e66f4c04f86bbb95f58e54c7fbd.jpg"
78463,"let me tell you about homestuck","Slice of Life,Comedy","https://tapastic.com/episode/78463","https://d30womf5coomej.cloudfront.net/c/74/98/d4/3d/193443e3f6834a748094bbde4901f423.jpg;https://d30womf5coomej.cloudfront.net/c/d1/37/0c/e1/35ee065a8fd54ae0985bd3d01379f47d.jpg"
78443,"Skull","Action,Comedy,Fantasy","https://tapastic.com/episode/78443","https://d30womf5coomej.cloudfront.net/c/d8/d6/70/68/9bdd63b943f947cdab9192ff97d93894.jpg;https://d30womf5coomej.cloudfront.net/c/85/3d/0b/15/bf4dc8e12578486cae9238d9dc1288bf.jpg;https://d30womf5coomej.cloudfront.net/c/2f/d8/83/67/6069417fbd714a77a2f2ac32f7e41a4c.jpg"
78438,"College Be like","Slice of Life,Comedy","https://tapastic.com/episode/78438","https://d30womf5coomej.cloudfront.net/c/b2/38/3a/ad/ee58915045244777b96d07c17c2d1043.jpg"
78376,"Reach for the stars","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/78376","https://d30womf5coomej.cloudfront.net/c/82/b0/20/a0/96ced9f0e253422ca67e249e606ce623.jpg"
78367,"Do The Thing","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/78367","https://d30womf5coomej.cloudfront.net/c/4e/05/30/80/b0bd08bbce324a65a58054986ce1c9b2.jpg"
78336,"Laelaps","Comedy","https://tapastic.com/episode/78336","https://d30womf5coomej.cloudfront.net/c/63/7a/87/59/62fe02d7f3b34851bb1ff763fb2c04bc.jpg;https://d30womf5coomej.cloudfront.net/c/43/ed/c9/9f/841dcc0e5f924d529b6b2638a0d681b2.jpg"
78334,"Getting pulled over? ","Comedy","https://tapastic.com/episode/78334","https://d30womf5coomej.cloudfront.net/c/a2/9d/5b/35/a96f1d704e4b4dffa9a77e53372c235d.jpg"
78327,"Episode 6 (Ronnie)","Comedy,Fantasy,Romance","https://tapastic.com/episode/78327","https://d30womf5coomej.cloudfront.net/c/3b/53/86/63/634c9b2981954250a25311756aefcd90.jpg;https://d30womf5coomej.cloudfront.net/c/90/d9/87/8b/5c72eeda3a02468f8062fdf63430de9b.jpg;https://d30womf5coomej.cloudfront.net/c/7c/dc/76/46/a6e9455bc96245d4ac02d33b3134ae96.jpg"
78326,"food pt1","Slice of Life,Comedy,Horror","https://tapastic.com/episode/78326","https://d30womf5coomej.cloudfront.net/c/a5/e3/e6/0e/aed6751ba03a4b479965480215c13e9b.jpg"
78294,"Under Pressure","Slice of Life,Comedy","https://tapastic.com/episode/78294","https://d30womf5coomej.cloudfront.net/c/16/d6/72/e6/19979d73bf3145a882af9965471a43ba.jpg"
78272,"Chapter 2: Part 1","Action,Comedy,Fantasy","https://tapastic.com/episode/78272","https://d30womf5coomej.cloudfront.net/c/e4/29/4c/87/40c299d822e64c76a62d76a379480fa3.jpg;https://d30womf5coomej.cloudfront.net/c/6f/07/e5/3f/7c227c42a54f499ebfab5e901ea44f52.jpg;https://d30womf5coomej.cloudfront.net/c/df/9e/1b/62/07f4c5da77e3410fbdfc84103bfcb435.jpg;https://d30womf5coomej.cloudfront.net/c/c6/79/54/89/505fdf7ff83e474999d7362fe33ecde7.jpg"
78262,"IRL - 18","Slice of Life,Comedy","https://tapastic.com/episode/78262","https://d30womf5coomej.cloudfront.net/c/8d/eb/8b/72/1d57c54fee0440868d18f27a11841f62.jpg"
78256,"Not again.....","Slice of Life,Comedy,Romance","https://tapastic.com/episode/78256","https://d30womf5coomej.cloudfront.net/c/0f/f1/5a/f6/c5da54131e8a4f3a99aebd05c770b161.jpg"
78255,"Closet","Slice of Life,Comedy,Drama","https://tapastic.com/episode/78255","https://d30womf5coomej.cloudfront.net/c/e6/79/b3/65/4455b48eccfe4807825e408b19600528.jpg;https://d30womf5coomej.cloudfront.net/c/2f/32/26/ab/cabc87bc356149ec94f35aea73c70b86.jpg;https://d30womf5coomej.cloudfront.net/c/86/22/47/d1/4271b371a7af4fb7a084d27ea45e19e4.jpg"
